1	1	1
1	2	2
1	3	3
1	4	4
1	5	5
1	6	6
1	7	7
1	8	8
1	9	9
1	10	10
1	11	11
1	12	12
1	13	13
1	14	14
1	15	15
1	16	16
1	17	17
1	18	18
1	19	19
1	20	20
1	21	21
1	22	22
1	23	23
1	24	24
1	25	25
1	25	26
1	26	27
1	27	28
1	28	29
1	29	30
1	30	31
1	31	32
1	32	33
1	33	34
1	34	35
1	35	36
1	36	37
1	37	38
1	38	39
1	39	40
1	40	41
1	41	42
1	42	43
1	43	44
1	44	45
1	45	46
1	46	47
1	47	48
1	48	49
1	49	50
1	50	51
1	51	52
1	52	53
1	53	54
1	54	55
1	55	56
1	56	57
1	57	58
1	58	59
1	59	60
1	60	61
1	61	62
1	62	63
1	63	64
1	64	65
1	65	66
1	66	67
1	67	68
1	68	69
1	69	70
1	70	71
1	70	72
1	71	73
1	72	74
1	73	75
1	74	76
1	75	77
1	76	78
1	77	79
1	78	80
1	79	81
1	80	82
1	81	83
1	82	84
1	83	85
1	84	86
1	85	87
1	86	88
1	87	89
1	88	90
1	89	91
1	90	92
1	91	93
1	92	94
1	93	95
1	94	96
1	95	97
1	96	98
1	97	99
1	98	100
0	1	1
0	2	2
0	3	3
0	4	4
0	5	5
0	6	6
0	7	7
0	8	8
0	9	9
0	9	10
0	18	11
0	19	12
0	20	13
0	21	14
0	22	15
0	23	16
0	24	17
0	25	18
0	26	19
0	27	20
0	28	21
0	39	22
0	40	23
0	41	24
0	42	25
0	43	26
0	44	27
0	45	28
0	46	29
0	47	30
0	48	31
0	48	32
0	49	33
0	50	34
0	51	35
0	52	36
0	53	37
0	74	38
0	75	39
0	76	40
0	77	41
0	78	42
0	79	43
0	80	44
0	81	45
0	82	46
0	83	47
0	84	48
0	85	49
0	94	50
0	95	51
0	96	52
0	97	53
0	98	54
0	99	55
0	100	56
0	101	57
0	102	58
0	103	59
0	104	60
0	105	61
0	106	62
0	107	63
0	108	64
0	109	65
0	110	66
0	111	67
0	112	68
0	113	69
0	114	70
0	115	71
0	116	72
0	117	73
0	118	74
0	119	75
0	120	76
0	121	77
0	122	78
0	123	79
0	124	80
0	125	81
0	126	82
0	127	83
0	128	84
0	129	85
0	130	86
0	131	87
0	132	88
0	133	89
0	134	90
0	135	91
0	136	92
0	137	93
0	138	94
0	139	95
0	140	96
0	141	97
0	142	98
0	142	99
0	143	100
2	11	1
2	12	2
2	13	3
2	14	4
2	15	5
2	16	6
2	17	7
2	28	8
2	29	9
2	30	10
2	31	11
2	32	12
2	33	13
2	34	14
2	35	15
2	36	16
2	37	17
2	54	18
2	55	19
2	56	20
2	57	21
2	58	22
2	59	23
2	60	24
2	61	25
2	62	26
2	63	27
2	64	28
2	65	29
2	66	30
2	67	31
2	68	32
2	69	33
2	70	34
2	71	35
2	72	36
2	73	37
2	74	38
2	87	39
2	88	40
2	89	41
2	90	42
2	91	43
2	92	44
2	93	45
2	94	46
2	98	47
2	99	48
2	100	49
2	101	50
2	102	51
2	103	52
2	104	53
2	105	54
2	106	55
2	107	56
2	108	57
2	109	58
2	110	59
2	111	60
2	112	61
2	113	62
2	114	63
2	115	64
2	116	65
2	117	66
2	118	67
2	119	68
2	120	69
2	121	70
2	122	71
2	123	72
2	124	73
2	125	74
2	126	75
2	127	76
2	128	77
2	129	78
2	130	79
2	131	80
2	132	81
2	132	82
2	133	83
2	134	84
2	135	85
2	136	86
2	137	87
2	138	88
2	139	89
2	140	90
2	141	91
2	142	92
2	143	93
2	144	94
2	145	95
2	146	96
2	147	97
2	148	98
2	149	99
2	150	100
